"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.210975670797048,0.446988023572854,0.014690628147813,0.3802,0.6,0.211128141162003,0.691981613636017,0.41932,0.633333333333333,0.0018,0.307708919048309,0.170488514569137,0.00495758226,1
0.290196851363471,0.473991652948855,0.0108386879531168,0.329,0.43,0.28041313569211,0.326083272695541,0.26122,0.333333333333333,0.0893,0.0937152504920959,0.0542706553949664,0.0343453312,1
0.123515542827586,0.451047147053674,0.363625997428575,0.4581,0.3,0.290599484999221,0.691981613636017,0.95016,0.233333333333333,0.1925,0.318414509296417,0.392565405505488,0.0248343959,1
0.399074879346024,0.371688394038295,0.0419538099618152,0.4483,0.47,0.281105502929766,0.326083272695541,0.1664,0.3,0.7298,0.192142486572266,0.102325236483984,0.0223280222,1
0.0766377371395305,0.408549080803034,0.0445703373805236,0.3153,0.39,0.191220133762228,0.141169726848602,0.06956,0.266666666666667,0.113,0.0398240387439728,0.268824085806548,0.0154464181,1
0.0413899766886799,0.606040857246154,0.18872464054499,0.1896,0.43,0.321768452842972,0.432844519615173,0.0348,0.266666666666667,0.0847,0.0398533940315247,0.0424516866657548,0.0363286808,1
0.48262749569971,0.569283120993959,0.561075957251705,0.3475,0.53,0.39323004338711,0.691981613636017,0.32476,0.2,0.7934,0.325975209474564,0.290189648206058,0.0285678071,1
0.0618544756956566,0.622584649478879,0.0396805272333536,0.2777,0.37,0.135682001624581,0.432844519615173,0.34248,0.366666666666667,0.7796,0.122762829065323,0.46682373461456,0.00415906758,1
0.69565631017043,0.500925969671299,0.598019335803088,0.3704,0.34,0.286960769135683,0.432844519615173,0.28502,0.233333333333333,0.0114,0.104139298200607,0.475564470127497,0.022186592,1
0.0488777965124469,0.493218885978911,0.379700561463995,0.3091,0.63,0.213123783890836,0.141169726848602,0.79928,0.3,0.012,0.493818312883377,0.46476211622639,0.0370851371,1
