"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.888645637122236,0.421053741871954,0.208386358860876,0.3974,0.36,0.178160919424535,0.658777177333832,0.36022,0.6,0.507,0.00878268480300903,0.356196706071706,0.432798673054741,1
0.113011387861674,0.566412760042313,0.231966156864008,0.3789,0.46,0.228142928152211,0.22748190164566,0.60546,0.2,0.5007,0.235396265983582,0.305020148968678,0.49549385166731,1
0.086280432793601,0.5332978313432,0.0437504987052032,0.4652,0.2,0.239861603639464,0.22748190164566,0.13924,0.633333333333333,0.4935,0.342808306217194,0.235273163146884,0.582093078276224,1
0.0177051560519715,0.567703345185193,0.0809412411204057,0.3962,0.39,0.282403959464361,0.22748190164566,0.26474,0.266666666666667,0.5263,0.348737418651581,0.368718678380443,0.347661684550781,1
0.103935016683164,0.496137388547308,0.132819603425711,0.4062,0.44,0.153339040418076,0.22748190164566,0.58682,0.4,0.4993,0.421545296907425,0.464092391304348,0.51048774402194,1
0.435122377295576,0.440233273493323,0.236648104848256,0.3802,0.36,0.209747894280563,0.22748190164566,0.0838,0.533333333333333,0.4958,0,0.362987809611531,0.551284366393347,1
0.789181329537345,0.442006645678486,0.443449512280686,0.3322,0.61,0.257647670775769,0.22748190164566,0.42804,0.566666666666667,0.4778,0.0484744906425476,0.503643556642278,0.202525431871007,1
0.15949458840426,0.477270760836387,0.287418573542166,0.4276,0.29,0.201177295849102,0.658777177333832,0.3568,0.733333333333333,0.4813,0.103904128074646,0.255198554784233,0.74738082659117,1
0.111575077771305,0.460268467082441,0.118860541435157,0.4792,0.27,0.153541545703133,0.22748190164566,0.48972,0.5,0.4976,0.476356595754623,0.454886871298636,0.456833096187828,1
0.0781130181434253,0.469383147891294,0.0176080908480016,0.4514,0.28,0.262456801850794,0.658777177333832,0.69238,0.466666666666667,0.4916,0.430298417806625,0.331664565826331,0.727844887599335,1
0.0268467883163731,0.443334674721832,0.452406008418559,0.3506,0.3,0.219317850179604,0.658777177333832,0.7927,0.333333333333333,0.5322,0.751859545707703,0.750832300869066,0.48326545873594,1
0.851355187523718,0.47765862220402,0.559246799677137,0.3407,0.45,0.203182960434548,0.22748190164566,0.67318,0.533333333333333,0.5051,0.228851795196533,0.648781476693241,0.250766767365725,1
0.032963905926738,0.402347006372823,0.300474513336817,0.3751,0.62,0.296318498744488,0.658777177333832,0.78778,0.466666666666667,0.5456,0.775872051715851,0.484153127101657,0.18240423948193,1
0.0425511461225211,0.447573213046944,0.714224629083399,0.4157,0.55,0.149817978071285,0.22748190164566,0.78692,0.466666666666667,0.5319,0.662766098976135,0.58213253416802,0.640956108191046,0
0.340741274355895,0.448070576766037,0.106068202104464,0.3767,0.4,0.174612515542125,0.658777177333832,0.29194,0.266666666666667,0.5449,0.210314124822617,0.341025202773924,0.684931281782334,0
0.169907715290179,0.603290575288384,0.330648508323093,0.3909,0.59,0.216808100209455,0.22748190164566,0.62066,0.166666666666667,0.6001,0.530287206172943,0.639071581196581,0.734448477013907,0
0.0602787158058969,0.435447839778038,0.223029135102673,0.3607,0.33,0.262341127781462,0.22748190164566,0.33538,0.9,0.4644,0.362514138221741,0.493519919693833,1,0
0.341971843257765,0.376519993633746,0.66911341378293,0.4241,0.45,0.184993953123927,0.658777177333832,0.54128,0.733333333333333,0.5304,0.633972346782684,0.422550319849233,0,0
0.0898516313007861,0.548832044061694,0.593127162346778,0.4061,0.53,0.244003189479682,0.22748190164566,0.47446,0.533333333333333,0.5023,0.367336630821228,0.416615662115662,0.575078300134611,0
0.256757366054637,0.476793673872023,0.290676388912656,0.4479,0.56,0.309897339035188,0.658777177333832,0.41908,0.5,0.4803,0.00625044107437134,0.302375816212773,0.478318202191542,0
0.726574756314378,0.463495803292266,0.056791455788867,0.3334,0.6,0.46564735435279,0.22748190164566,0.74774,0.233333333333333,0.484,0.196138709783554,0.404033091908092,0.717975648462116,0
0.0073293257737606,0.488437640650081,0.248990979424603,0.3966,0.31,0.219920091500939,0.22748190164566,0.07956,0.166666666666667,0.5238,0.31976106762886,0.37718894993895,0.302301535939283,0
0.888398290902866,0.501883922357238,0.340675194825744,0.4111,0.3,0.35031447621911,0.22748190164566,0.48794,0.3,0.4903,0.0349690318107605,0.472658882783883,0.624696848337907,0
