"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.0156152471586093,0.515083815780586,0.57250498868519,0.3197,0.54,0.264706184874586,0.612700402736664,0.7501,0.3,0.0636,0.619979381561279,0.463479166666667,0.393429896223174,1
0.554242942780636,0.459735344475617,0.380846974709506,0.2909,0.32,0.253096302107273,0.17964842915535,0.05232,0.1,0.0219,0.164007663726807,0.260075141293891,0.534080993399319,1
0.0653820036570402,0.412405281787644,0.049192349050517,0.3768,0.51,0.31355788121506,0.17964842915535,0.57484,0.166666666666667,0.7174,0.265365242958069,0.475359532828283,0.576836784764954,1
0.232839443977671,0.441836867038043,0.719292611661968,0.3801,0.67,0.221963044720975,0.612700402736664,0.90608,0.0666666666666667,0.4496,0.528757154941559,0.648209806397306,0.694428038020012,1
0.0243424482730608,0.483029894195228,0.185266623698532,0.3446,0.39,0.158203275364225,0.17964842915535,0.15456,0.266666666666667,0.5551,0.165386974811554,0.15855787037037,0.524895623368819,1
0.921118752171693,0.506383610116271,0.384150437873147,0.2177,0.51,0.221318056677872,0.612700402736664,0.31096,0.366666666666667,0.4494,0.548972249031067,0.434034722222222,0.392071190184312,1
0.0250057766154374,0.606718812978446,0.136390684209573,0.4586,0.31,0.262262938427336,0.612700402736664,0.63914,0.333333333333333,0.0011,0.549643218517303,0.357997685185185,0.530351776371385,1
0.264978121614857,0.359383750474054,0.155445352384856,0.261,0.53,0.275609393221407,0.17964842915535,0.91132,0.166666666666667,0.0183,0.856812238693237,0.539057449494949,0.484861840799593,1
0.448662362740031,0.580884021217426,0.280670776377823,0.2904,0.26,0.18748850692575,0.17964842915535,0.09384,0.0333333333333333,0.6886,0.185126811265945,0.382907407407407,0.678789874320198,1
0.0581053721123459,0.576479563273811,0.458929499572842,0.3109,0.41,0.113588991279248,0.612700402736664,0.95816,0.366666666666667,0.0616,0.742486953735352,0.339359277296777,0.869405987416547,1
0.0103204095341941,0.476468596113346,0.158801448141977,0.2663,0.39,0.334523767641516,0.17964842915535,0.2323,0.2,0.0797,0.201331585645676,0.142333333333333,0.460867934227263,1
0.0389714700555197,0.379927060071516,0.200182778595302,0.3321,0.43,0.206401744517408,0.612700402736664,0.74802,0.266666666666667,0.9459,0.119863361120224,0.571717908249158,0,1
0.199013766269542,0.605379210274053,0.526158071882143,0.4268,0.25,0.25958222018994,0.17964842915535,0.02312,0.566666666666667,0.0876,0.127925843000412,0.318749434349763,0.513249364957837,1
0.117534346559712,0.603057807820539,0.409461068862712,0.2567,0.35,0.314718559495742,0.17964842915535,0.07506,0.266666666666667,0.0781,0.348281294107437,0.396476430976431,0.636845661790933,1
0.028457918095581,0.369175057587398,0.622538261054597,0.396,0.33,0.199781729178371,0.17964842915535,0.87914,0.633333333333333,0.3021,0.239198982715607,0.129861111111111,0.659358336869305,0
0.10614981825734,0.506248133711204,0.338564747281891,0.2306,0.43,0.26260123840212,0.612700402736664,0.40826,0.0333333333333333,0.8728,0.718724131584167,0.146059193121693,0.8893289953839,0
0.041358207905251,0.422818586851705,0.424014963952234,0.3448,0.31,0.326846043308588,0.17964842915535,0.99516,0.1,0.0024,0.319831609725952,0.391968755537835,0.28528600568672,0
0.097951758685923,0.522761308992828,0.269022155537453,0.3243,0.42,0.186299875504442,0.612700402736664,0.02418,0.533333333333333,0.0991,0,0.328269846807676,0.189204573126059,0
0.591970041435339,0.578904911145934,0.195843410435258,0.3252,0.48,0.253279424361533,0.17964842915535,0.44058,0.266666666666667,0.3385,0.111482560634613,0.341563352826511,0.641957763344554,0
0.01423407673326,0.499882148623893,0.378563943486836,0.3002,0.54,0.270933187822585,0.612700402736664,0.41646,0.166666666666667,0.4444,0.629682004451752,0.513437079124579,0.836663257874183,0
0.0336711929890263,0.567465991141186,0.728243070223368,0.4119,0.43,0.296590126886499,0.17964842915535,0.04622,0.0666666666666667,0.0161,0,0.350446759259259,0.964040890812616,0
0.338982345428315,0.552096544115185,0.240527973135878,0.3947,0.46,0.290321010037338,0.612700402736664,0.12176,0.6,0.2689,0.494254469871521,0.504951815302144,0.65970508044928,0
0.0505858182739431,0.384594534376459,0.130566534400788,0.3856,0.5,0.345298886691833,0.17964842915535,0.03644,0.333333333333333,0.1033,0.116497457027435,0.362471801346801,0.247323655367293,0
0.374697353573987,0.431058109093306,0.575146451281001,0.3539,0.48,0.318706326613205,0.17964842915535,0.3992,0.333333333333333,0.7919,0.311321258544922,0.520086805555556,0.761439509944382,0
0.0395815738325623,0.417372626561394,0.425756926151878,0.2728,0.31,0.238335599533352,0.612700402736664,0.91502,0.133333333333333,0.2069,0.505241990089417,0.353060611598441,0.656999179177939,0
0.0257631458336872,0.40244649531709,0.425478516527314,0.3785,0.42,0.250981128619299,0.17964842915535,0.04846,0.2,0.0319,0.114885419607162,0.209846801346801,0.21698791147805,0
0.0717954145223351,0.401112136278344,0.491320187065941,0.3884,0.38,0.287066152275583,0.612700402736664,0.24356,0.333333333333333,0.081,0.532211661338806,0.51989656986532,0.873204857677248,0
0.0223202373124799,0.497501189672401,0.589823710583809,0.3758,0.44,0.239389490988642,0.612700402736664,0.99436,0.333333333333333,0.4363,0.662097632884979,0.665393097643098,0.595049197830089,0
0.672500842133932,0.556303351808407,0.682963220487405,0.3804,0.54,0.346889299249668,0.612700402736664,0.97316,0.4,0.8409,0.785457372665405,0.422827290764791,0.87640206652504,0
0.00603060097874283,0.525451632495589,0.104844138267889,0.3789,0.28,0.358691353643688,0.612700402736664,0.97242,0.166666666666667,0.08,0.186363786458969,0.30868056109339,0.829539795887894,0
0.0682323432862827,0.573826725056764,0.39855721115631,0.2409,0.43,0.282603611156931,0.612700402736664,0.20382,0.366666666666667,0.0977,0.246124923229218,0.310846395502645,1,0
0.0462032633908013,0.560081563856993,0.207414559571596,0.3894,0.26,0.268384096140492,0.17964842915535,0.44926,0.333333333333333,0.0167,0.201057553291321,0.145,0.682871458168848,0
0.683062669384799,0.463698227499358,0.154876371803545,0.3769,0.42,0.204815449045966,0.17964842915535,0.68828,0.2,0.287,0.707184314727783,0.405878637566138,0.53734617719779,0
0.0301265037142586,0.438222472626083,0.215173215663189,0.3144,0.47,0.117432883412571,0.17964842915535,0.11232,0.133333333333333,0.1045,0.503575503826141,0.271166666666667,0.472775600914853,0
0.478195212711412,0.532076237700898,0.0666648234184167,0.371,0.3,0.285308034272939,0.17964842915535,0.14718,0.4,0.7574,0.449775785207748,0.448268950469608,0.637071239559661,0
