"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.546914301651134,0.447592438471061,0.321013052868098,0.397,0.22,0.286614521661508,0.0830115154385567,0.19584,0.133333333333333,0.0929,0.219318896532059,0.240060268374914,0.274390604790315,1
0.542395353131763,0.513088352556996,0.1944970729902,0.3348,0.26,0.440360061961683,0.73751312494278,0.11518,0.366666666666667,0.0705,0.367060989141464,0.147713664437693,0.480202636276857,1
0.968617383817562,0.603532134371009,0.398580697889337,0.1639,0.24,0.467077894225348,0.302963078022003,0.33906,0.133333333333333,0.1408,0.0687308311462402,0.290565116533432,0.662839908099514,1
0.0437285317345892,0.422459956837561,0.0630518391844661,0.3744,0.17,0.503373809599772,0.302963078022003,0.27196,0.833333333333333,0.0034,0.624093770980835,0.269931923741558,0,1
0.387027426302831,0.446837038696065,0.418753866101201,0.43,0.36,0.238210212646558,0.369163811206818,0.12458,0.266666666666667,0.3188,0.518800795078278,0.464121836920622,0.314959252979155,1
0.531777850510484,0.448939785763503,0.47582214457986,0.3531,0.14,0.580573047324872,0.0830115154385567,0.0736,0.233333333333333,0.1289,0.202235579490662,0.308249530733653,0.455154479398174,1
0.415489413269073,0.538124898119626,0.890015221652685,0.3108,0.43,0.327372738441571,0.73751312494278,0.75586,0.333333333333333,0.6417,0.353150099515915,0.424664292895329,0.488897281384282,1
0.712966436361871,0.542606387690966,0.41267150257838,0.2179,0.65,0.262857701302696,0.73751312494278,0.4894,0.266666666666667,0.0876,0.304690182209015,0.315235677412183,0.818454996482249,1
0.0314435258891563,0.459747811788163,0.781516021862787,0.2487,0.69,0.409786172598637,0.73751312494278,0.84228,0.266666666666667,0.0145,0.630750477313995,0.560176692150418,0.660296840140204,1
0.2027819457188,0.478435856228922,0.400081273521475,0.5306,0.51,0.261845131555628,0.369163811206818,0.64108,0.733333333333333,0.8815,0.71245265007019,0.651378041285565,0.656479219946235,1
0.05324858215273,0.511500577348766,0.189242204772747,0.2598,0.19,0.411805089929451,0.73751312494278,0.24964,0.366666666666667,0.3588,0.347842752933502,0.430978758356198,0.497562079767823,1
0.765963002856635,0.49707718606246,0.285544786196934,0.2996,0.68,0.197506640603348,0.302963078022003,0.69934,0.366666666666667,0.1396,0.312154710292816,0.476472517050898,0.714558389000734,1
0.0229360029735703,0.355203992889663,0.212717147577982,0.3055,0.56,0.166187149123175,0.73751312494278,0.84836,0.833333333333333,0.7056,0.0514488220214844,0.483033145828137,0.484662631989904,1
0.232156600978427,0.481467689375103,0.190521731368716,0.2482,0.51,0.291205134659852,0.73751312494278,0.8392,0.6,0.7542,0.399084746837616,0.64963354332931,0.672989600156473,0
0.388358652520433,0.430281686451868,0.495532197477316,0.159,0.42,0.228896502232024,0.369163811206818,0.34952,0.233333333333333,0.2027,0.40359503030777,0.137002374002588,0.719998048139359,0
0.478308578690829,0.533869183302032,0.269218435981039,0.331,0.43,0.291982718617718,0.369163811206818,0.81696,0,0.4092,0.233180910348892,0.308494874657662,0.4827288223528,0
0.108947111264801,0.458168015031682,0.457274847533928,0.4782,0.24,0.210464865498225,0.73751312494278,0.85776,0.633333333333333,0.7653,0.529900729656219,0.565028160010325,0.489782421591166,0
0.668527889723846,0.566820354812638,0.0614334230047107,0.2232,0.31,0.219966596384946,0.369163811206818,0.19124,0.566666666666667,0.044,0.29283219575882,0.295354129584885,0.719199176237667,0
0.280775352558227,0.499896612222361,0.461803346378882,0.3395,0.37,0.269502730152464,0.73751312494278,0.15844,0.133333333333333,0.0728,0.67448091506958,0.419436976905282,0.760131157867096,0
0.68305132006739,0.472288970311617,0.158587386671996,0.5252,0.26,0.351101895741872,0.0830115154385567,0.08056,0.633333333333333,0.4598,0.254950881004333,0.204805822265174,0.839557689304846,0
0.43598994523172,0.460625530000351,0.245249632739865,0.297,0.56,0.229008461967695,0.73751312494278,0.50038,0.0666666666666667,0.3046,0.680033564567566,0.298918206049044,0.995084918040184,0
0.920504317030147,0.608859891752811,0.230733578130517,0.3775,0.52,0.227712574001576,0.73751312494278,0.50146,0.666666666666667,0.4743,0.411238014698029,0.217010132913413,1,0
0.629966496469814,0.463265758448574,0.605861377555924,0.5624,0.67,0.452148793677698,0.73751312494278,0.86778,0.533333333333333,0.0508,0.682548582553864,0.297155876761549,0.452490412299082,0
0.430476383179676,0.55318760763001,0.193537853396619,0.3899,0.24,0.184274145294235,0.73751312494278,0.06346,0.1,0.0866,0.163535535335541,0.156317166292977,0.376998453838258,0
0.0850643419826718,0.446407557215108,0.100557028735394,0.3112,0.22,0.182901776242155,0.73751312494278,0.347,0.466666666666667,0.0491,0.231334269046783,0.124434912367961,0.650718820351791,0
0.988196829425288,0.536765063839963,0.261905050307535,0.3434,0.48,0.283074240357508,0.369163811206818,0.33978,0.166666666666667,0.0982,0.324059009552002,0.188985638037865,0.59403690688497,0
0.192529291180482,0.518283342684871,0.295680701697214,0.4035,0.37,0.214889070924662,0.0830115154385567,0.5314,0.366666666666667,0.0278,0.553916335105896,0.473025111300534,0.302011156811013,0
0.160299524623438,0.502096057014654,0.760359357322025,0.4039,0.17,0.735742299868242,0.73751312494278,0.26046,0.266666666666667,0.0455,0.309817671775818,0.144580043657414,0.260779497575113,0
0.186572591222987,0.474371014119753,0.187207500383348,0.2296,0.3,0.193683241675119,0.369163811206818,0.68094,0.4,0.0255,0.361228346824646,0.372188220111885,0.735148987344581,0
0.0827787750543068,0.443112591347627,0.229436451495199,0.3945,0.48,0.223399494995695,0.0830115154385567,0.41612,0.8,0.7717,0.473301589488983,0.427939149262245,0.174874751231026,0
0.146507635030057,0.529034905902477,0.293444881632506,0.4427,0.63,0.263165007999994,0.302963078022003,0.91692,0.266666666666667,0.0426,0.716090381145477,0.268539781782662,0.680112318270514,0
0.319545520200026,0.431485270881758,0.118129514367771,0.3995,0.19,0.225398942911926,0.369163811206818,0.9172,0.366666666666667,0.0339,0.198235034942627,0.259478045801586,0.48285514593966,0
0.0280643822713324,0.450523115781443,0.409272539042619,0.3924,0.22,0.499929515615349,0.73751312494278,0.54666,0.633333333333333,0.4315,0.432966530323029,0.488683093780777,0.14757769645053,0
0.356384027438208,0.57174350638038,0.327075182298906,0.2167,0.21,0.239284944940593,0.369163811206818,0.23198,0.4,0.6612,0.54292619228363,0.541802647598733,0.849354645452085,0
0.040095642518064,0.456390532871639,0.200634523575317,0.2813,0.35,0.289294748457922,0.369163811206818,0.71726,0.4,0.0281,0.543872237205505,0.283623600381519,0.406562315669673,0
