"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.0761740787363597,0.353025667937016,0.295865596726014,0.3667,0.29,0.145778910775868,0.658167481422424,0.39676,0.766666666666667,0.1038,0.520367383956909,0.0813562306917829,0.0477447482474746,1
0.598093428731383,0.40915610013718,0.205726865291546,0.5398,0.47,0.410611697981938,0.156175166368484,0.33574,0.333333333333333,0.1645,0.280611783266068,0.049338714350421,0.554432547094681,1
0.0498801247530705,0.528534897007003,0.474050757884421,0.3227,0.24,0.302783028101632,0.156175166368484,0.5375,0.9,0.9617,0.203378766775131,0.472932345888844,0.534503490899752,1
0.0132124672744544,0.480780062292763,0.599458324052886,0.3766,0.3,0.262891254898432,0.658167481422424,0.19054,0.2,0.767,0.440541714429855,0.276004428745253,0.524170831868371,1
0.439054026944033,0.401375739712411,0.101982373295619,0.5568,0.28,0.232848221116716,0.156175166368484,0.22192,0.7,0.2325,0.00514605641365051,0.119454036233005,0.335295961859554,1
0.695662891814163,0.53237347813583,0.437255583069495,0.368,0.47,0.153364490539629,0.156175166368484,0.6012,0.5,0.5945,0.0626800060272217,0.200375707628189,0.565529179741343,1
0.325301153694002,0.49153835815136,0.327814218477724,0.2979,0.46,0.566783177292068,0.658167481422424,0.93634,0.466666666666667,0.2272,0.57634562253952,0.468480203866864,0.542307601185498,1
0.623106685110363,0.424047831892527,0.0278656098074269,0.1775,0.26,0.190857306887059,0.156175166368484,0.88594,0.366666666666667,0.5057,0.274178206920624,0.394199617514016,0.887708566193081,1
0.376489448450979,0.405779948769452,0.221683544459841,0.3247,0.34,0.166901775279834,0.658167481422424,0.21002,0.366666666666667,0.6037,0.360105097293854,0.198281978492907,0.483861701619716,1
0.593075189098646,0.492238480079717,0.720347951981552,0.5853,0.61,0.257346439706964,0.658167481422424,0.69494,0.6,0.8002,0.631657004356384,0.758788967397639,0.562160851411279,1
0.839529942483494,0.611562746841614,0.550730166272085,0.2454,0.56,0.50430629417092,0.658167481422424,0.72846,0.7,0.6818,0.417084127664566,0.356739366800806,0.450778361718095,1
0.525227210361339,0.463702341411167,0.502836401326606,0.4881,0.46,0.345690748784396,0.156175166368484,0.15824,0.366666666666667,0.0866,0.148573666810989,0.107854688897861,0,1
0.0411522012181011,0.406130093356024,0.407720219037256,0.4501,0.39,0.174132078542152,0.156175166368484,0.17684,0.366666666666667,0.1331,0.120129525661469,0.0241707375948538,0.407713869676807,1
0.776908102766466,0.475433581337387,0.525338814517236,0.3427,0.32,0.127763740532903,0.658167481422424,0.17844,0.266666666666667,0.16,0.594802618026733,0.0761243242611314,0.198145283347188,0
0.61479135983328,0.549785437244377,0.0776036825285314,0.1484,0.7,0.263250129954873,0.156175166368484,0.43374,0.333333333333333,0.0727,0.224109441041946,0.0538306974620606,0.715010924609374,0
0.0315908126392074,0.439174478449035,0.549578539002009,0.5197,0.51,0.0974634375146189,0.658167481422424,0.97678,0.466666666666667,0.8451,0.577079355716705,0.567687153818469,0.842161761756312,0
0.467822241825495,0.450950601548905,0.683144760763106,0.5056,0.33,0.351016243905828,0.658167481422424,0.05836,0.3,0.2074,0.0717970132827759,0.175477185532686,1,0
0.541688949693443,0.418182600382565,0.827056904226278,0.5854,0.29,0.0904274128568539,0.658167481422424,0.25396,1,0.8983,0.544320106506348,0.540865867921877,0.178863193941508,0
0.160231529648048,0.57497145708619,0.117114056920168,0.1945,0.59,0.434953460581521,0.156175166368484,0.53804,0.566666666666667,0.0444,0.22954997420311,0.0932515118882389,0.524304277550704,0
0.547066981787585,0.446326838636366,0.61082753347195,0.2733,0.6,0.188606437449247,0.658167481422424,0.88054,0.133333333333333,0.8321,0.461267173290253,0.807984541969073,0.595371127831036,0
0.699994128577075,0.611434336950992,0.431173424379082,0.3307,0.62,0.498305852396112,0.156175166368484,0.62464,0.633333333333333,0.3072,0.243123352527618,0.346990204693366,0.796576190935765,0
0.783370358052084,0.550597482716097,0.249940917979836,0.6216,0.24,0.300551680691,0.658167481422424,0.5381,0.4,0.6485,0.179278552532196,0.291601559349477,0.577940728491179,0
